Date,GrAge_Admission,Statut_Vaccinal,Nb_Nvelles_Hosp
2021-11-05,70-79 ans,Vacciné 2 doses,2
2021-11-05,80-89 ans,Non-vacciné,0
2021-11-05,80-89 ans,Vacciné 1 dose,0
2021-11-05,80-89 ans,Vacciné 2 doses,4
2021-11-05,90 ans et plus,Non-vacciné,0
2021-11-05,90 ans et plus,Vacciné 1 dose,0
2021-11-05,90 ans et plus,Vacciné 2 doses,0
2021-11-06,0-9 ans,0 à 4 ans,2
2021-11-06,0-9 ans,Non-vacciné,0
2021-11-06,0-9 ans,Vacciné 1 dose,0
2021-11-06,0-9 ans,Vacciné 2 doses,0
2021-11-06,10-19 ans,Non-vacciné,0
2021-11-06,10-19 ans,Vacciné 1 dose,0
2021-11-06,10-19 ans,Vacciné 2 doses,0
2021-11-06,20-29 ans,Non-vacciné,1
2021-11-06,20-29 ans,Vacciné 1 dose,0
2021-11-06,20-29 ans,Vacciné 2 doses,0
2021-11-06,30-39 ans,Non-vacciné,3
2021-11-06,30-39 ans,Vacciné 1 dose,0
2021-11-06,30-39 ans,Vacciné 2 doses,1
2021-11-06,40-49 ans,Non-vacciné,0
2021-11-06,40-49 ans,Vacciné 1 dose,0
2021-11-06,40-49 ans,Vacciné 2 doses,0
2021-11-06,50-59 ans,Non-vacciné,1
2021-11-06,50-59 ans,Vacciné 1 dose,0
2021-11-06,50-59 ans,Vacciné 2 doses,0
2021-11-06,60-69 ans,Non-vacciné,2
2021-11-06,60-69 ans,Vacciné 1 dose,0
2021-11-06,60-69 ans,Vacciné 2 doses,1
2021-11-06,70-79 ans,Non-vacciné,0
2021-11-06,70-79 ans,Vacciné 1 dose,0
2021-11-06,70-79 ans,Vacciné 2 doses,0
2021-11-06,80-89 ans,Non-vacciné,1
2021-11-06,80-89 ans,Vacciné 1 dose,0
2021-11-06,80-89 ans,Vacciné 2 doses,3
2021-11-06,90 ans et plus,Non-vacciné,1
2021-11-06,90 ans et plus,Vacciné 1 dose,0
2021-11-06,90 ans et plus,Vacciné 2 doses,1
2021-11-07,0-9 ans,0 à 4 ans,0
2021-11-07,0-9 ans,Non-vacciné,0
2021-11-07,0-9 ans,Vacciné 1 dose,0
2021-11-07,0-9 ans,Vacciné 2 doses,0
2021-11-07,10-19 ans,Non-vacciné,0
2021-11-07,10-19 ans,Vacciné 1 dose,0
2021-11-07,10-19 ans,Vacciné 2 doses,0
2021-11-07,20-29 ans,Non-vacciné,0
2021-11-07,20-29 ans,Vacciné 1 dose,0
2021-11-07,20-29 ans,Vacciné 2 doses,0
2021-11-07,30-39 ans,Non-vacciné,1
2021-11-07,30-39 ans,Vacciné 1 dose,0
2021-11-07,30-39 ans,Vacciné 2 doses,2
2021-11-07,40-49 ans,Non-vacciné,2
2021-11-07,40-49 ans,Vacciné 1 dose,0
2021-11-07,40-49 ans,Vacciné 2 doses,0
2021-11-07,50-59 ans,Non-vacciné,0
2021-11-07,50-59 ans,Vacciné 1 dose,0
2021-11-07,50-59 ans,Vacciné 2 doses,0
2021-11-07,60-69 ans,Non-vacciné,0
2021-11-07,60-69 ans,Vacciné 1 dose,0
2021-11-07,60-69 ans,Vacciné 2 doses,2
2021-11-07,70-79 ans,Non-vacciné,0
2021-11-07,70-79 ans,Vacciné 1 dose,0
2021-11-07,70-79 ans,Vacciné 2 doses,2
2021-11-07,80-89 ans,Non-vacciné,1
2021-11-07,80-89 ans,Vacciné 1 dose,0
2021-11-07,80-89 ans,Vacciné 2 doses,1
2021-11-07,90 ans et plus,Non-vacciné,0
2021-11-07,90 ans et plus,Vacciné 1 dose,0
2021-11-07,90 ans et plus,Vacciné 2 doses,1
2021-11-08,0-9 ans,0 à 4 ans,0
2021-11-08,0-9 ans,Non-vacciné,1
2021-11-08,0-9 ans,Vacciné 1 dose,0
2021-11-08,0-9 ans,Vacciné 2 doses,0
2021-11-08,10-19 ans,Non-vacciné,0
2021-11-08,10-19 ans,Vacciné 1 dose,0
2021-11-08,10-19 ans,Vacciné 2 doses,0
2021-11-08,20-29 ans,Non-vacciné,2
2021-11-08,20-29 ans,Vacciné 1 dose,0
2021-11-08,20-29 ans,Vacciné 2 doses,1
2021-11-08,30-39 ans,Non-vacciné,1
2021-11-08,30-39 ans,Vacciné 1 dose,0
2021-11-08,30-39 ans,Vacciné 2 doses,0
2021-11-08,40-49 ans,Non-vacciné,1
2021-11-08,40-49 ans,Vacciné 1 dose,0
2021-11-08,40-49 ans,Vacciné 2 doses,0
2021-11-08,50-59 ans,Non-vacciné,0
2021-11-08,50-59 ans,Vacciné 1 dose,0
2021-11-08,50-59 ans,Vacciné 2 doses,1
2021-11-08,60-69 ans,Non-vacciné,1
2021-11-08,60-69 ans,Vacciné 1 dose,0
2021-11-08,60-69 ans,Vacciné 2 doses,2
2021-11-08,70-79 ans,Non-vacciné,0
2021-11-08,70-79 ans,Vacciné 1 dose,0
2021-11-08,70-79 ans,Vacciné 2 doses,4
2021-11-08,80-89 ans,Non-vacciné,1
2021-11-08,80-89 ans,Vacciné 1 dose,0
2021-11-08,80-89 ans,Vacciné 2 doses,9
2021-11-08,90 ans et plus,Non-vacciné,0
2021-11-08,90 ans et plus,Vacciné 1 dose,0
2021-11-08,90 ans et plus,Vacciné 2 doses,2
2021-11-09,0-9 ans,0 à 4 ans,0
2021-11-09,0-9 ans,Non-vacciné,0
2021-11-09,0-9 ans,Vacciné 1 dose,0
2021-11-09,0-9 ans,Vacciné 2 doses,0
2021-11-09,10-19 ans,Non-vacciné,0
2021-11-09,10-19 ans,Vacciné 1 dose,0
2021-11-09,10-19 ans,Vacciné 2 doses,0
2021-11-09,20-29 ans,Non-vacciné,1
2021-11-09,20-29 ans,Vacciné 1 dose,0
2021-11-09,20-29 ans,Vacciné 2 doses,0
2021-11-09,30-39 ans,Non-vacciné,2
2021-11-09,30-39 ans,Vacciné 1 dose,0
2021-11-09,30-39 ans,Vacciné 2 doses,1
2021-11-09,40-49 ans,Non-vacciné,2
2021-11-09,40-49 ans,Vacciné 1 dose,0
2021-11-09,40-49 ans,Vacciné 2 doses,1
2021-11-09,50-59 ans,Non-vacciné,2
2021-11-09,50-59 ans,Vacciné 1 dose,1
2021-11-09,50-59 ans,Vacciné 2 doses,1
2021-11-09,60-69 ans,Non-vacciné,2
2021-11-09,60-69 ans,Vacciné 1 dose,0
2021-11-09,60-69 ans,Vacciné 2 doses,3
2021-11-09,70-79 ans,Non-vacciné,2
2021-11-09,70-79 ans,Vacciné 1 dose,0
2021-11-09,70-79 ans,Vacciné 2 doses,7
2021-11-09,80-89 ans,Non-vacciné,0
2021-11-09,80-89 ans,Vacciné 1 dose,0
2021-11-09,80-89 ans,Vacciné 2 doses,2
2021-11-09,90 ans et plus,Non-vacciné,1
2021-11-09,90 ans et plus,Vacciné 1 dose,0
2021-11-09,90 ans et plus,Vacciné 2 doses,0
2021-11-10,0-9 ans,0 à 4 ans,0
2021-11-10,0-9 ans,Non-vacciné,0
2021-11-10,0-9 ans,Vacciné 1 dose,0
2021-11-10,0-9 ans,Vacciné 2 doses,0
2021-11-10,10-19 ans,Non-vacciné,0
2021-11-10,10-19 ans,Vacciné 1 dose,0
2021-11-10,10-19 ans,Vacciné 2 doses,0
2021-11-10,20-29 ans,Non-vacciné,0
2021-11-10,20-29 ans,Vacciné 1 dose,1
2021-11-10,20-29 ans,Vacciné 2 doses,2
2021-11-10,30-39 ans,Non-vacciné,0
2021-11-10,30-39 ans,Vacciné 1 dose,0
2021-11-10,30-39 ans,Vacciné 2 doses,0
2021-11-10,40-49 ans,Non-vacciné,0
2021-11-10,40-49 ans,Vacciné 1 dose,0
2021-11-10,40-49 ans,Vacciné 2 doses,0
2021-11-10,50-59 ans,Non-vacciné,2
2021-11-10,50-59 ans,Vacciné 1 dose,0
2021-11-10,50-59 ans,Vacciné 2 doses,0
2021-11-10,60-69 ans,Non-vacciné,0
2021-11-10,60-69 ans,Vacciné 1 dose,0
2021-11-10,60-69 ans,Vacciné 2 doses,3
2021-11-10,70-79 ans,Non-vacciné,1
2021-11-10,70-79 ans,Vacciné 1 dose,0
2021-11-10,70-79 ans,Vacciné 2 doses,0
2021-11-10,80-89 ans,Non-vacciné,0
2021-11-10,80-89 ans,Vacciné 1 dose,0
2021-11-10,80-89 ans,Vacciné 2 doses,4
2021-11-10,90 ans et plus,Non-vacciné,0
2021-11-10,90 ans et plus,Vacciné 1 dose,0
2021-11-10,90 ans et plus,Vacciné 2 doses,2
2021-11-11,0-9 ans,0 à 4 ans,0
2021-11-11,0-9 ans,Non-vacciné,0
2021-11-11,0-9 ans,Vacciné 1 dose,0
2021-11-11,0-9 ans,Vacciné 2 doses,0
2021-11-11,10-19 ans,Non-vacciné,0
2021-11-11,10-19 ans,Vacciné 1 dose,0
2021-11-11,10-19 ans,Vacciné 2 doses,0
2021-11-11,20-29 ans,Non-vacciné,1
2021-11-11,20-29 ans,Vacciné 1 dose,1
2021-11-11,20-29 ans,Vacciné 2 doses,0
2021-11-11,30-39 ans,Non-vacciné,1
2021-11-11,30-39 ans,Vacciné 1 dose,0
2021-11-11,30-39 ans,Vacciné 2 doses,0
2021-11-11,40-49 ans,Non-vacciné,1
2021-11-11,40-49 ans,Vacciné 1 dose,0
2021-11-11,40-49 ans,Vacciné 2 doses,1
2021-11-11,50-59 ans,Non-vacciné,1
2021-11-11,50-59 ans,Vacciné 1 dose,0
2021-11-11,50-59 ans,Vacciné 2 doses,2
2021-11-11,60-69 ans,Non-vacciné,4
2021-11-11,60-69 ans,Vacciné 1 dose,0
2021-11-11,60-69 ans,Vacciné 2 doses,1
2021-11-11,70-79 ans,Non-vacciné,3
2021-11-11,70-79 ans,Vacciné 1 dose,0
2021-11-11,70-79 ans,Vacciné 2 doses,3
2021-11-11,80-89 ans,Non-vacciné,0
2021-11-11,80-89 ans,Vacciné 1 dose,0
2021-11-11,80-89 ans,Vacciné 2 doses,3
2021-11-11,90 ans et plus,Non-vacciné,1
2021-11-11,90 ans et plus,Vacciné 1 dose,0
2021-11-11,90 ans et plus,Vacciné 2 doses,3
2021-11-12,0-9 ans,0 à 4 ans,1
2021-11-12,0-9 ans,Non-vacciné,0
2021-11-12,0-9 ans,Vacciné 1 dose,0
2021-11-12,0-9 ans,Vacciné 2 doses,0
2021-11-12,10-19 ans,Non-vacciné,0
2021-11-12,10-19 ans,Vacciné 1 dose,0
2021-11-12,10-19 ans,Vacciné 2 doses,0
2021-11-12,20-29 ans,Non-vacciné,0
2021-11-12,20-29 ans,Vacciné 1 dose,0
2021-11-12,20-29 ans,Vacciné 2 doses,1
2021-11-12,30-39 ans,Non-vacciné,1
2021-11-12,30-39 ans,Vacciné 1 dose,0
2021-11-12,30-39 ans,Vacciné 2 doses,1
2021-11-12,40-49 ans,Non-vacciné,1
2021-11-12,40-49 ans,Vacciné 1 dose,0
2021-11-12,40-49 ans,Vacciné 2 doses,1
2021-11-12,50-59 ans,Non-vacciné,1
2021-11-12,50-59 ans,Vacciné 1 dose,0
2021-11-12,50-59 ans,Vacciné 2 doses,2
2021-11-12,60-69 ans,Non-vacciné,1
2021-11-12,60-69 ans,Vacciné 1 dose,0
2021-11-12,60-69 ans,Vacciné 2 doses,1
2021-11-12,70-79 ans,Non-vacciné,1
2021-11-12,70-79 ans,Vacciné 1 dose,1
2021-11-12,70-79 ans,Vacciné 2 doses,7
2021-11-12,80-89 ans,Non-vacciné,0
2021-11-12,80-89 ans,Vacciné 1 dose,0
2021-11-12,80-89 ans,Vacciné 2 doses,7
2021-11-12,90 ans et plus,Non-vacciné,0
2021-11-12,90 ans et plus,Vacciné 1 dose,0
2021-11-12,90 ans et plus,Vacciné 2 doses,0
2021-11-13,0-9 ans,0 à 4 ans,0
2021-11-13,0-9 ans,Non-vacciné,0
2021-11-13,0-9 ans,Vacciné 1 dose,0
2021-11-13,0-9 ans,Vacciné 2 doses,0
2021-11-13,10-19 ans,Non-vacciné,0
2021-11-13,10-19 ans,Vacciné 1 dose,0
2021-11-13,10-19 ans,Vacciné 2 doses,0
2021-11-13,20-29 ans,Non-vacciné,2
2021-11-13,20-29 ans,Vacciné 1 dose,0
2021-11-13,20-29 ans,Vacciné 2 doses,0
2021-11-13,30-39 ans,Non-vacciné,2
2021-11-13,30-39 ans,Vacciné 1 dose,0
2021-11-13,30-39 ans,Vacciné 2 doses,0
2021-11-13,40-49 ans,Non-vacciné,0
2021-11-13,40-49 ans,Vacciné 1 dose,0
2021-11-13,40-49 ans,Vacciné 2 doses,0
2021-11-13,50-59 ans,Non-vacciné,3
2021-11-13,50-59 ans,Vacciné 1 dose,0
2021-11-13,50-59 ans,Vacciné 2 doses,0
2021-11-13,60-69 ans,Non-vacciné,1
2021-11-13,60-69 ans,Vacciné 1 dose,0
2021-11-13,60-69 ans,Vacciné 2 doses,0
2021-11-13,70-79 ans,Non-vacciné,2
2021-11-13,70-79 ans,Vacciné 1 dose,0
2021-11-13,70-79 ans,Vacciné 2 doses,3
2021-11-13,80-89 ans,Non-vacciné,1
2021-11-13,80-89 ans,Vacciné 1 dose,0
2021-11-13,80-89 ans,Vacciné 2 doses,4
2021-11-13,90 ans et plus,Non-vacciné,0
2021-11-13,90 ans et plus,Vacciné 1 dose,0
2021-11-13,90 ans et plus,Vacciné 2 doses,1
2021-11-14,0-9 ans,0 à 4 ans,3
2021-11-14,0-9 ans,Non-vacciné,0
2021-11-14,0-9 ans,Vacciné 1 dose,0
2021-11-14,0-9 ans,Vacciné 2 doses,0
2021-11-14,10-19 ans,Non-vacciné,0
2021-11-14,10-19 ans,Vacciné 1 dose,0
2021-11-14,10-19 ans,Vacciné 2 doses,0
2021-11-14,20-29 ans,Non-vacciné,2
2021-11-14,20-29 ans,Vacciné 1 dose,0
2021-11-14,20-29 ans,Vacciné 2 doses,0
2021-11-14,30-39 ans,Non-vacciné,2
2021-11-14,30-39 ans,Vacciné 1 dose,0
2021-11-14,30-39 ans,Vacciné 2 doses,0
2021-11-14,40-49 ans,Non-vacciné,3
2021-11-14,40-49 ans,Vacciné 1 dose,0
2021-11-14,40-49 ans,Vacciné 2 doses,0
2021-11-14,50-59 ans,Non-vacciné,1
2021-11-14,50-59 ans,Vacciné 1 dose,0
2021-11-14,50-59 ans,Vacciné 2 doses,0
2021-11-14,60-69 ans,Non-vacciné,0
2021-11-14,60-69 ans,Vacciné 1 dose,0
2021-11-14,60-69 ans,Vacciné 2 doses,2
2021-11-14,70-79 ans,Non-vacciné,3
2021-11-14,70-79 ans,Vacciné 1 dose,1
2021-11-14,70-79 ans,Vacciné 2 doses,2
2021-11-14,80-89 ans,Non-vacciné,1
2021-11-14,80-89 ans,Vacciné 1 dose,0
2021-11-14,80-89 ans,Vacciné 2 doses,3
2021-11-14,90 ans et plus,Non-vacciné,0
2021-11-14,90 ans et plus,Vacciné 1 dose,0
2021-11-14,90 ans et plus,Vacciné 2 doses,1
2021-11-15,0-9 ans,0 à 4 ans,0
2021-11-15,0-9 ans,Non-vacciné,0
2021-11-15,0-9 ans,Vacciné 1 dose,0
2021-11-15,0-9 ans,Vacciné 2 doses,0
2021-11-15,10-19 ans,Non-vacciné,0
2021-11-15,10-19 ans,Vacciné 1 dose,0
2021-11-15,10-19 ans,Vacciné 2 doses,0
2021-11-15,20-29 ans,Non-vacciné,0
2021-11-15,20-29 ans,Vacciné 1 dose,0
2021-11-15,20-29 ans,Vacciné 2 doses,0
2021-11-15,30-39 ans,Non-vacciné,1
2021-11-15,30-39 ans,Vacciné 1 dose,1
2021-11-15,30-39 ans,Vacciné 2 doses,0
2021-11-15,40-49 ans,Non-vacciné,1
2021-11-15,40-49 ans,Vacciné 1 dose,0
2021-11-15,40-49 ans,Vacciné 2 doses,1
2021-11-15,50-59 ans,Non-vacciné,3
2021-11-15,50-59 ans,Vacciné 1 dose,0
2021-11-15,50-59 ans,Vacciné 2 doses,2
2021-11-15,60-69 ans,Non-vacciné,2
2021-11-15,60-69 ans,Vacciné 1 dose,0
2021-11-15,60-69 ans,Vacciné 2 doses,1
2021-11-15,70-79 ans,Non-vacciné,0
2021-11-15,70-79 ans,Vacciné 1 dose,0
2021-11-15,70-79 ans,Vacciné 2 doses,2
2021-11-15,80-89 ans,Non-vacciné,1
2021-11-15,80-89 ans,Vacciné 1 dose,0
2021-11-15,80-89 ans,Vacciné 2 doses,3
2021-11-15,90 ans et plus,Non-vacciné,0
2021-11-15,90 ans et plus,Vacciné 1 dose,0
2021-11-15,90 ans et plus,Vacciné 2 doses,1
2021-11-16,0-9 ans,0 à 4 ans,1
2021-11-16,0-9 ans,Non-vacciné,0
2021-11-16,0-9 ans,Vacciné 1 dose,0
2021-11-16,0-9 ans,Vacciné 2 doses,0
2021-11-16,10-19 ans,Non-vacciné,1
2021-11-16,10-19 ans,Vacciné 1 dose,0
2021-11-16,10-19 ans,Vacciné 2 doses,0
2021-11-16,20-29 ans,Non-vacciné,1
2021-11-16,20-29 ans,Vacciné 1 dose,1
2021-11-16,20-29 ans,Vacciné 2 doses,1
2021-11-16,30-39 ans,Non-vacciné,4
2021-11-16,30-39 ans,Vacciné 1 dose,0
2021-11-16,30-39 ans,Vacciné 2 doses,0
2021-11-16,40-49 ans,Non-vacciné,2
2021-11-16,40-49 ans,Vacciné 1 dose,0
2021-11-16,40-49 ans,Vacciné 2 doses,0
2021-11-16,50-59 ans,Non-vacciné,0
2021-11-16,50-59 ans,Vacciné 1 dose,0
2021-11-16,50-59 ans,Vacciné 2 doses,1
2021-11-16,60-69 ans,Non-vacciné,0
2021-11-16,60-69 ans,Vacciné 1 dose,0
2021-11-16,60-69 ans,Vacciné 2 doses,5
2021-11-16,70-79 ans,Non-vacciné,1
2021-11-16,70-79 ans,Vacciné 1 dose,0
2021-11-16,70-79 ans,Vacciné 2 doses,1
2021-11-16,80-89 ans,Non-vacciné,1
2021-11-16,80-89 ans,Vacciné 1 dose,0
2021-11-16,80-89 ans,Vacciné 2 doses,7
2021-11-16,90 ans et plus,Non-vacciné,0
2021-11-16,90 ans et plus,Vacciné 1 dose,0
2021-11-16,90 ans et plus,Vacciné 2 doses,0
2021-11-17,0-9 ans,0 à 4 ans,0
2021-11-17,0-9 ans,Non-vacciné,0
2021-11-17,0-9 ans,Vacciné 1 dose,0
2021-11-17,0-9 ans,Vacciné 2 doses,0
2021-11-17,10-19 ans,Non-vacciné,0
2021-11-17,10-19 ans,Vacciné 1 dose,0
2021-11-17,10-19 ans,Vacciné 2 doses,0
2021-11-17,20-29 ans,Non-vacciné,0
2021-11-17,20-29 ans,Vacciné 1 dose,0
2021-11-17,20-29 ans,Vacciné 2 doses,0
2021-11-17,30-39 ans,Non-vacciné,4
2021-11-17,30-39 ans,Vacciné 1 dose,0
2021-11-17,30-39 ans,Vacciné 2 doses,1
2021-11-17,40-49 ans,Non-vacciné,2
2021-11-17,40-49 ans,Vacciné 1 dose,0
2021-11-17,40-49 ans,Vacciné 2 doses,0
2021-11-17,50-59 ans,Non-vacciné,3
2021-11-17,50-59 ans,Vacciné 1 dose,1
2021-11-17,50-59 ans,Vacciné 2 doses,3
2021-11-17,60-69 ans,Non-vacciné,0
2021-11-17,60-69 ans,Vacciné 1 dose,0
2021-11-17,60-69 ans,Vacciné 2 doses,3
2021-11-17,70-79 ans,Non-vacciné,2
2021-11-17,70-79 ans,Vacciné 1 dose,0
2021-11-17,70-79 ans,Vacciné 2 doses,5
2021-11-17,80-89 ans,Non-vacciné,3
2021-11-17,80-89 ans,Vacciné 1 dose,1
2021-11-17,80-89 ans,Vacciné 2 doses,4
2021-11-17,90 ans et plus,Non-vacciné,0
2021-11-17,90 ans et plus,Vacciné 1 dose,0
2021-11-17,90 ans et plus,Vacciné 2 doses,1
2021-11-18,0-9 ans,0 à 4 ans,0
2021-11-18,0-9 ans,Non-vacciné,0
2021-11-18,0-9 ans,Vacciné 1 dose,0
2021-11-18,0-9 ans,Vacciné 2 doses,0
2021-11-18,10-19 ans,Non-vacciné,0
2021-11-18,10-19 ans,Vacciné 1 dose,0
2021-11-18,10-19 ans,Vacciné 2 doses,0
2021-11-18,20-29 ans,Non-vacciné,3
2021-11-18,20-29 ans,Vacciné 1 dose,0
2021-11-18,20-29 ans,Vacciné 2 doses,0
2021-11-18,30-39 ans,Non-vacciné,1
2021-11-18,30-39 ans,Vacciné 1 dose,0
2021-11-18,30-39 ans,Vacciné 2 doses,1
2021-11-18,40-49 ans,Non-vacciné,2
2021-11-18,40-49 ans,Vacciné 1 dose,0
2021-11-18,40-49 ans,Vacciné 2 doses,0
2021-11-18,50-59 ans,Non-vacciné,2
2021-11-18,50-59 ans,Vacciné 1 dose,0
2021-11-18,50-59 ans,Vacciné 2 doses,0
2021-11-18,60-69 ans,Non-vacciné,0
2021-11-18,60-69 ans,Vacciné 1 dose,0
2021-11-18,60-69 ans,Vacciné 2 doses,1
2021-11-18,70-79 ans,Non-vacciné,0
2021-11-18,70-79 ans,Vacciné 1 dose,0
2021-11-18,70-79 ans,Vacciné 2 doses,6
2021-11-18,80-89 ans,Non-vacciné,2
2021-11-18,80-89 ans,Vacciné 1 dose,0
2021-11-18,80-89 ans,Vacciné 2 doses,4
2021-11-18,90 ans et plus,Non-vacciné,1
2021-11-18,90 ans et plus,Vacciné 1 dose,0
2021-11-18,90 ans et plus,Vacciné 2 doses,2
2021-11-19,0-9 ans,0 à 4 ans,0
2021-11-19,0-9 ans,Non-vacciné,1
2021-11-19,0-9 ans,Vacciné 1 dose,0
2021-11-19,0-9 ans,Vacciné 2 doses,0
2021-11-19,10-19 ans,Non-vacciné,1
2021-11-19,10-19 ans,Vacciné 1 dose,0
2021-11-19,10-19 ans,Vacciné 2 doses,0
2021-11-19,20-29 ans,Non-vacciné,3
2021-11-19,20-29 ans,Vacciné 1 dose,0
2021-11-19,20-29 ans,Vacciné 2 doses,0
2021-11-19,30-39 ans,Non-vacciné,1
2021-11-19,30-39 ans,Vacciné 1 dose,1
2021-11-19,30-39 ans,Vacciné 2 doses,0
2021-11-19,40-49 ans,Non-vacciné,3
2021-11-19,40-49 ans,Vacciné 1 dose,0
2021-11-19,40-49 ans,Vacciné 2 doses,1
2021-11-19,50-59 ans,Non-vacciné,3
2021-11-19,50-59 ans,Vacciné 1 dose,0
2021-11-19,50-59 ans,Vacciné 2 doses,0
2021-11-19,60-69 ans,Non-vacciné,1
2021-11-19,60-69 ans,Vacciné 1 dose,0
2021-11-19,60-69 ans,Vacciné 2 doses,4
2021-11-19,70-79 ans,Non-vacciné,1
2021-11-19,70-79 ans,Vacciné 1 dose,0
2021-11-19,70-79 ans,Vacciné 2 doses,6
2021-11-19,80-89 ans,Non-vacciné,1
2021-11-19,80-89 ans,Vacciné 1 dose,0
2021-11-19,80-89 ans,Vacciné 2 doses,3
2021-11-19,90 ans et plus,Non-vacciné,0
2021-11-19,90 ans et plus,Vacciné 1 dose,0
2021-11-19,90 ans et plus,Vacciné 2 doses,4
2021-11-20,0-9 ans,0 à 4 ans,1
2021-11-20,0-9 ans,Non-vacciné,0
2021-11-20,0-9 ans,Vacciné 1 dose,0
2021-11-20,0-9 ans,Vacciné 2 doses,0
2021-11-20,10-19 ans,Non-vacciné,1
2021-11-20,10-19 ans,Vacciné 1 dose,0
2021-11-20,10-19 ans,Vacciné 2 doses,0
2021-11-20,20-29 ans,Non-vacciné,0
2021-11-20,20-29 ans,Vacciné 1 dose,0
2021-11-20,20-29 ans,Vacciné 2 doses,0
2021-11-20,30-39 ans,Non-vacciné,1
2021-11-20,30-39 ans,Vacciné 1 dose,1
2021-11-20,30-39 ans,Vacciné 2 doses,1
2021-11-20,40-49 ans,Non-vacciné,1
2021-11-20,40-49 ans,Vacciné 1 dose,0
2021-11-20,40-49 ans,Vacciné 2 doses,0
2021-11-20,50-59 ans,Non-vacciné,0
2021-11-20,50-59 ans,Vacciné 1 dose,0
2021-11-20,50-59 ans,Vacciné 2 doses,0
2021-11-20,60-69 ans,Non-vacciné,4
2021-11-20,60-69 ans,Vacciné 1 dose,0
2021-11-20,60-69 ans,Vacciné 2 doses,5
2021-11-20,70-79 ans,Non-vacciné,1
2021-11-20,70-79 ans,Vacciné 1 dose,0
2021-11-20,70-79 ans,Vacciné 2 doses,3
2021-11-20,80-89 ans,Non-vacciné,2
2021-11-20,80-89 ans,Vacciné 1 dose,1
2021-11-20,80-89 ans,Vacciné 2 doses,5
2021-11-20,90 ans et plus,Non-vacciné,0
2021-11-20,90 ans et plus,Vacciné 1 dose,0
2021-11-20,90 ans et plus,Vacciné 2 doses,0
2021-11-21,0-9 ans,0 à 4 ans,1
2021-11-21,0-9 ans,Non-vacciné,0
2021-11-21,0-9 ans,Vacciné 1 dose,0
2021-11-21,0-9 ans,Vacciné 2 doses,0
2021-11-21,10-19 ans,Non-vacciné,0
2021-11-21,10-19 ans,Vacciné 1 dose,0
2021-11-21,10-19 ans,Vacciné 2 doses,0
2021-11-21,20-29 ans,Non-vacciné,0
2021-11-21,20-29 ans,Vacciné 1 dose,0
2021-11-21,20-29 ans,Vacciné 2 doses,0
2021-11-21,30-39 ans,Non-vacciné,1
2021-11-21,30-39 ans,Vacciné 1 dose,0
2021-11-21,30-39 ans,Vacciné 2 doses,0
2021-11-21,40-49 ans,Non-vacciné,0
2021-11-21,40-49 ans,Vacciné 1 dose,0
2021-11-21,40-49 ans,Vacciné 2 doses,0
2021-11-21,50-59 ans,Non-vacciné,1
2021-11-21,50-59 ans,Vacciné 1 dose,0
2021-11-21,50-59 ans,Vacciné 2 doses,0
2021-11-21,60-69 ans,Non-vacciné,1
2021-11-21,60-69 ans,Vacciné 1 dose,0
2021-11-21,60-69 ans,Vacciné 2 doses,1
2021-11-21,70-79 ans,Non-vacciné,1
2021-11-21,70-79 ans,Vacciné 1 dose,0
2021-11-21,70-79 ans,Vacciné 2 doses,2
2021-11-21,80-89 ans,Non-vacciné,1
2021-11-21,80-89 ans,Vacciné 1 dose,0
2021-11-21,80-89 ans,Vacciné 2 doses,4
2021-11-21,90 ans et plus,Non-vacciné,0
2021-11-21,90 ans et plus,Vacciné 1 dose,0
2021-11-21,90 ans et plus,Vacciné 2 doses,1
2021-11-22,0-9 ans,0 à 4 ans,0
2021-11-22,0-9 ans,Non-vacciné,0
2021-11-22,0-9 ans,Vacciné 1 dose,0
2021-11-22,0-9 ans,Vacciné 2 doses,0
2021-11-22,10-19 ans,Non-vacciné,0
2021-11-22,10-19 ans,Vacciné 1 dose,0
2021-11-22,10-19 ans,Vacciné 2 doses,0
2021-11-22,20-29 ans,Non-vacciné,2
2021-11-22,20-29 ans,Vacciné 1 dose,0
2021-11-22,20-29 ans,Vacciné 2 doses,0
2021-11-22,30-39 ans,Non-vacciné,1
2021-11-22,30-39 ans,Vacciné 1 dose,0
2021-11-22,30-39 ans,Vacciné 2 doses,0
2021-11-22,40-49 ans,Non-vacciné,2
2021-11-22,40-49 ans,Vacciné 1 dose,0
2021-11-22,40-49 ans,Vacciné 2 doses,0
2021-11-22,50-59 ans,Non-vacciné,3
2021-11-22,50-59 ans,Vacciné 1 dose,0
2021-11-22,50-59 ans,Vacciné 2 doses,3
2021-11-22,60-69 ans,Non-vacciné,2
2021-11-22,60-69 ans,Vacciné 1 dose,0
2021-11-22,60-69 ans,Vacciné 2 doses,3
2021-11-22,70-79 ans,Non-vacciné,0
2021-11-22,70-79 ans,Vacciné 1 dose,1
2021-11-22,70-79 ans,Vacciné 2 doses,4
2021-11-22,80-89 ans,Non-vacciné,1
2021-11-22,80-89 ans,Vacciné 1 dose,0
2021-11-22,80-89 ans,Vacciné 2 doses,6
2021-11-22,90 ans et plus,Non-vacciné,1
2021-11-22,90 ans et plus,Vacciné 1 dose,0
2021-11-22,90 ans et plus,Vacciné 2 doses,2
2021-11-23,0-9 ans,0 à 4 ans,1
